,name,formatted_address,rating,types,lat,lng,id,place_id
26,New York City Fire Museum,"278 Spring St, New York, NY 10013, USA",4.4,"museum, store, point_of_interest, establishment",40.7255619,-74.006935,db0e9b3dd113a92a157474fe93d01d9c705ba2ee,ChIJsblxMfNZwokRBLOhQZRjwtE
27,Manhattan Skyline,"103 W 55th St, New York, NY 10019, USA",4.6,"real_estate_agency, point_of_interest, establishment",40.763342,-73.9783013,10ac18f3fee3112212794770d2fa45e4b1821a50,ChIJbRAuwPlYwokR829KR7QQLVI
28,Fort Tryon Park,"Riverside, Dr To Broadway, New York, NY 10040, USA",4.7,"park, point_of_interest, establishment",40.8625608,-73.9312995,3be27507240fd2843d3a9fbb6dde4b0f70b2b64d,ChIJTZ18cAH0wokR1HfVR86mzEA
29,Madison Square Park,"11 Madison Ave, New York, NY 10010, USA",4.6,"park, point_of_interest, establishment",40.7420371,-73.9875635,abd931421034043d086a5e1ad376a68b064a5f57,ChIJp32RvaZZwokRfH0Zgzl9mXk
30,Tenement Museum,"103 Orchard St, New York, NY 10002, USA",4.6,"museum, point_of_interest, establishment",40.7187958,-73.99006969999999,bf04c672d6730db2dc6a68816bbc53eb870c993a,ChIJ20bVJYdZwokRhI7esP3mYM0
31,Museum of the Moving Image,"36-01 35th Ave, Astoria, NY 11106, USA",4.6,"museum, point_of_interest, establishment",40.7563454,-73.9239496,a009daab612d086d65db9905e5d7fdc61dbb22da,ChIJAx_yUCVfwokRQ2xEBIWV21g
32,World Yacht,"Pier 81 W 41st St, New York, NY 10036, USA",4.5,"point_of_interest, establishment",40.7617513,-74.0024155,641790934d4f6f731fb42f5a2378e06d706f255d,ChIJczFOwKpZwokR_ZP4uFRPmSQ
33,New York Ghost Walk,"Washington Square North, 5th Ave, New York, NY 10003, United States",4.5,"point_of_interest, establishment",40.731242,-73.997147,082f44ae04b96c0aa34274005aa2511e772bc0cb,ChIJmxyg3ZBZwokR1nlwFk2013M
34,Green-Wood Cemetery,"500 25th St, Brooklyn, NY 11232, USA",4.6,"cemetery, point_of_interest, establishment",40.65807789999999,-73.9948493,3ae50abe82432383d7f6a850e7798c44d7c7e818,ChIJ5wpCzsJawokRZ_zEIYKrf60
35,Riverside Park,"New York, NY, USA",4.6,"park, point_of_interest, establishment",40.8012339,-73.9723096,20a7fef51e1c17598e54bbc01afcdac90246caec,ChIJL1DP2C72wokRh3Lfn4T0Z3w
36,Flushing Meadows Corona Park,"Queens, NY, USA",4.5,"park, point_of_interest, establishment",40.73971359999999,-73.840785,45542707aa19f452cae27cc2254f5362ec558ce9,ChIJ-2Yhwn9gwokR4Wwy6GgsPRM
37,Solomon R. Guggenheim Museum,"1071 5th Ave, New York, NY 10128, USA",4.3,"museum, point_of_interest, establishment",40.7829796,-73.9589706,aa09742d854b00192daed833e2a56750587e8185,ChIJmZ5emqJYwokRuDz79o0coAQ
38,Franklin D. Roosevelt Four Freedoms Park,"1 FDR Four Freedoms Park, Roosevelt Island, NY 10044, USA",4.6,"park, point_of_interest, establishment",40.7508076,-73.9604123,7a967e503984bdfdbf3786a879794777ae4e29ea,ChIJRUgJkx9ZwokR6W8mnGZVcl0
39,Club Free Time,"20 Waterside Plaza, New York, NY 10010, USA",3.6,"point_of_interest, establishment",40.7373449,-73.9739237,97a5e8c704518489513723554585cfb1c0e8a3ab,ChIJ0fr6tg1ZwokRCo2-vKoTUT8
40,St. Patrick's Cathedral,"5th Ave, New York, NY 10022, USA",4.8,"church, place_of_worship, point_of_interest, establishment",40.7584653,-73.97599269999999,acf24f96362bdabb64807f6c17cba8bb1d5b738a,ChIJUW4vEPxYwokRW6o24DU0YIg
41,Empire State Building,"20 W 34th St, New York, NY 10001, USA",4.6,"point_of_interest, establishment",40.7484405,-73.98566439999999,bc232d2422e7068b2a2ffb314f02e3733dd47796,ChIJaXQRs6lZwokRY6EFpJnhNNE
42,American Museum of Natural History,"Central Park West & 79th St, New York, NY 10024, United States",4.6,"museum, point_of_interest, establishment",40.7813241,-73.9739882,d9dd2c58ebb5c5cb4d00b28db933b7e220a34b5a,ChIJCXoPsPRYwokRsV1MYnKBfaI
43,New York Botanical Garden,"2900 Southern Blvd, Bronx, NY 10458, USA",4.7,"park, point_of_interest, establishment",40.8623935,-73.8772467,00d4a9d11ae62cc044510d9efce504c64187b68b,ChIJyRUHuHzzwokRPxVBNKhcP9c
44,Brooklyn Bridge,"Brooklyn Bridge, New York, NY 10038, USA",4.7,"point_of_interest, establishment",40.7060855,-73.9968643,c1ac50eff9bb8e9505c59c69c4523ae94c4126fc,ChIJK3vOQyNawokRXEa9errdJiU
45,Zuccotti Park,"New York, NY 10006, USA",4.3,"park, point_of_interest, establishment",40.7092649,-74.011262,4ac3a2a7faa4692e0894c4b2ca401538451aadd4,ChIJd_J7XBdawokRpAdtBwzIx0s
46,Escape Games NYC - Escape Room,"79 Leonard St, New York, NY 10013, USA",4.8,"point_of_interest, establishment",40.7175412,-74.0049021,42d64fa34807470d858fed0b3337bcf258c343b2,ChIJhSrwaiBawokRbZtFPKj9Mpc
47,Escape Room NYC - Mission Escape Game,"265 W 37th St Suite 802A, New York, NY 10018, USA",4.8,"point_of_interest, establishment",40.754271,-73.99158899999999,89be4da93efd86cfa1a6d1fe4efae616d43d74bb,ChIJnc6m4ydawokRUi0a-XyHfv0
48,Central Park Carousel,"1802 65th St Transverse, New York, NY 10065, USA",4.2,"point_of_interest, establishment",40.7699237,-73.9752391,f4d460c1f15fcccb957cf48ff688e64c7c10424c,ChIJ43Mlx_NYwokR4bkDRJ0fE2M
49,Deno's Wonder Wheel Amusement Park,"3059 W 12th St, Brooklyn, NY 11224, USA",4.4,"amusement_park, point_of_interest, establishment",40.57433839999999,-73.9781885,90b19ff46230858b415a48c4511e17c216d0caf5,ChIJq2dBUzREwokRugdGFafrtIw
50,Madame Tussauds,"234 W 42nd St, New York, NY 10036, USA",4.3,"museum, point_of_interest, establishment",40.7564269,-73.9888338,91d863aed76a883afe4e320cef399278cb481e4b,ChIJ8VOfr1RYwokRhil9_pcMKuc
51,New York Transit Museum,"99 Schermerhorn St, Brooklyn, NY 11201, USA",4.6,"museum, store, point_of_interest, establishment",40.6904663,-73.9899714,1c9463006879557df9105b67616dfc41e51acb2f,ChIJdThqNVVawokRFk58UQOvtuM
52,Whitney Museum of American Art,"99 Gansevoort St, New York, NY 10014, USA",4.5,"museum, point_of_interest, establishment",40.7395877,-74.0088629,6a6e35a1c9265a5f2b68cb954ba2c06c8dc19093,ChIJN3MJ6pRYwokRiXg91flSP8Y
53,Central Park,"New York, NY, USA",4.8,"park, point_of_interest, establishment",40.7828647,-73.9653551,c9bcef33f0cc85eda31f1c7444e9b1a3b82c9a9f,ChIJ4zGFAZpYwokRGUGph3Mf37k
54,Conservatory Garden,"402 5th Ave, New York, NY 10029, USA",4.7,"park, point_of_interest, establishment",40.7937474,-73.9524239,195a5c1a78d2a97271b74fb3353e782e44a4ea5b,ChIJh70nPBz2wokR7EWPEdNPP9s
55,The Museum of Interesting Things Secret Speakeasy,"177 Prince St, New York, NY 10012, USA",4.4,"museum, point_of_interest, establishment",40.726449,-74.001798,81c3bfcea9cd4d1eaf2db907999725686fcbf83a,ChIJmYlexo1ZwokR1dEp7vEvIYM
56,"Intrepid Sea, Air & Space Museum","Pier 86, W 46th St, New York, NY 10036, United States",4.6,"museum, point_of_interest, establishment",40.7645266,-73.99960759999999,6bb43beb2047e4db91e332d24782460ccf8194c2,ChIJnxlg1U5YwokR8T90UrZiIwI
57,Pete's Candy Store,"709 Lorimer St, Brooklyn, NY 11211, USA",4.5,"bar, point_of_interest, establishment",40.718099,-73.950193,11adf46ba822923f689f94bc4ccb747afa8574bd,ChIJ5dUgV1pZwokRaUaTcwzM2eA
58,Jane's Carousel,"Old Dock St, Brooklyn, NY 11201, USA",4.6,"point_of_interest, establishment",40.7044297,-73.99238629999999,39cc68025d9cab66e9f581fcaa9f9c709d98539f,ChIJU9mVHzFawokRcNNO_Su8zGM
59,Queens County Farm Museum,"73-50 Little Neck Pkwy, Queens, NY 11004, USA",4.4,"museum, point_of_interest, establishment",40.7481378,-73.72104279999999,ec685fed6d83cfdb1a14e06b00828f20549dc1a0,ChIJ97dFr3JiwokRbeAyMsBwcnA
0,Bronx Zoo,"2300 Southern Blvd, Bronx, NY 10460, USA",4.5,"zoo, point_of_interest, establishment",40.8505949,-73.8769982,3ee4872ae045fe0d1b5d37525e0dd63ba4462540,ChIJi9JqUYP0wokRLhCVlxy0bgU
1,Central Park Zoo,"E 64th St, New York, NY 10021, USA",4.3,"zoo, point_of_interest, establishment",40.767778,-73.9718335,f623597bb5e95d518d99e6aa87e7f5056a5f856a,ChIJaWjW_PFYwokRFD8a2YQu12U
2,Queens Zoo,"53-51 111th Street Flushing, Corona, NY 11368, USA",4.4,"zoo, point_of_interest, establishment",40.7439678,-73.84924579999999,b5c0c7d98482ce21d68d4bd6948a85fda8f756e1,ChIJr4Vyr9BfwokRwIj7AIr7bzE
3,Prospect Park Zoo,"450 Flatbush Ave, Brooklyn, NY 11225, USA",4.4,"zoo, point_of_interest, establishment",40.6653747,-73.9654138,88c350d1cffb9e7d805886c219b746cb78f926d3,ChIJnWjS-wRbwokRpCq5RGEIH3E
4,New York Aquarium,"602 Surf Ave, Brooklyn, NY 11224, USA",4.0,"aquarium, point_of_interest, establishment",40.5742632,-73.9748754,8d6c14b576144c082256cf33bcef201794d5fd78,ChIJcRMeDzZEwokR3NsXUDpO9UU
5,Staten Island Zoo,"614 Broadway, Staten Island, NY 10310, USA",4.4,"zoo, point_of_interest, establishment",40.625124,-74.11537,38d6f8d7b1a5deb823b1c39b4aff57aef37092d8,ChIJjfNxe3BOwokRJWFGqQueVFY
